event_id,data_status,season,team,player_name,position_group,minute,x_120,y_80,zone_id,field_side,field_depth,foul_type,current_yellow_before_event,transition_danger,referee_strictness_proxy,model_probability_yellow,is_yellow_card,model_probability_red,is_red_card
SYN_FOUL_006139,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Virgil van Dijk,DF,49,114.48,54.08,Z094,right_half_space,penalty_area,dissent,0,low,0.6,0.1203,0,0.003,0
SYN_FOUL_006140,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Ibrahima Konaté,DF,34,36.77,22.97,Z027,left_half_space,own_half,stopping_counter,0,high,0.563,0.2406,0,0.003,0
SYN_FOUL_006141,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Conor Bradley,DF,35,58.99,16.15,Z042,left_wing,middle_third,dissent,1,high,0.452,0.1936,1,0.053,0
SYN_FOUL_006142,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Trent Alexander-Arnold,DF,53,81.32,7.5,Z065,left_wing,final_third_outside_box,stopping_counter,0,high,0.055,0.1232,0,0.003,0
SYN_FOUL_006143,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Virgil van Dijk,DF,25,18.58,61.84,Z015,right_wing,own_half,late_tackle,0,low,0.353,0.0923,0,0.003,0
SYN_FOUL_006144,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Virgil van Dijk,DF,8,55.97,47.97,Z045,central,middle_third,tactical_foul,0,medium,0.445,0.1054,0,0.003,0
SYN_FOUL_006145,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Luis Díaz,FW,27,102.45,67.89,Z087,right_wing,wide_final_third,dissent,0,low,0.458,0.0782,0,0.003,0
SYN_FOUL_006146,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Luis Díaz,FW,49,100.19,56.5,Z086,right_half_space,penalty_area,dissent,0,low,0.822,0.1318,0,0.003,0
SYN_FOUL_006147,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Dominik Szoboszlai,MF,21,7.52,45.05,Z005,central,own_half,normal_contact,0,low,0.401,0.0389,0,0.003,0
SYN_FOUL_006148,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Darwin Núñez,FW,9,20.43,5.5,Z017,left_wing,own_half,reckless_tackle,0,high,0.587,0.435,1,0.021,0
SYN_FOUL_006149,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Trent Alexander-Arnold,DF,78,2.44,34.44,Z004,central,own_half,late_tackle,0,high,0.418,0.244,0,0.003,0
SYN_FOUL_006150,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Virgil van Dijk,DF,73,20.5,51.49,Z022,right_half_space,own_half,normal_contact,0,medium,0.423,0.0442,0,0.003,0
SYN_FOUL_006151,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Curtis Jones,MF,57,78.73,13.42,Z058,left_wing,middle_third,tactical_foul,1,medium,0.472,0.1002,1,0.053,0
SYN_FOUL_006152,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Luis Díaz,FW,54,67.61,47.67,Z053,central,middle_third,normal_contact,0,high,0.752,0.1195,0,0.003,0
SYN_FOUL_006153,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Virgil van Dijk,DF,80,48.86,33.06,Z036,central,middle_third,tactical_foul,0,high,0.388,0.2351,0,0.003,0
SYN_FOUL_006154,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Dominik Szoboszlai,MF,20,37.18,18.73,Z026,left_wing,own_half,normal_contact,0,low,0.558,0.0494,0,0.003,0
SYN_FOUL_006155,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Luis Díaz,FW,4,33.96,14.23,Z026,left_wing,own_half,late_tackle,0,low,0.781,0.1359,0,0.003,0
SYN_FOUL_006156,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Virgil van Dijk,DF,53,72.92,46.48,Z061,central,middle_third,tactical_foul,0,low,0.433,0.1037,0,0.003,0
SYN_FOUL_006157,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Kostas Tsimikas,DF,84,0.76,18.21,Z002,left_wing,own_half,tactical_foul,0,medium,0.568,0.1555,0,0.003,0
SYN_FOUL_006158,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Ryan Gravenberch,MF,83,8.86,62.43,Z007,right_wing,own_half,normal_contact,0,low,0.507,0.0579,0,0.003,0
SYN_FOUL_006159,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Cody Gakpo,FW,72,34.59,48.75,Z029,central,own_half,stopping_counter,0,low,0.531,0.0953,0,0.003,0
SYN_FOUL_006160,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Conor Bradley,DF,38,57.58,26.29,Z043,left_half_space,middle_third,late_tackle,0,low,0.42,0.1018,1,0.003,0
SYN_FOUL_006161,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Trent Alexander-Arnold,DF,26,31.66,58.63,Z030,right_half_space,own_half,stopping_counter,0,medium,0.489,0.1123,0,0.003,0
SYN_FOUL_006162,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Jarell Quansah,DF,13,8.76,67.62,Z007,right_wing,own_half,shirt_pull,0,medium,0.599,0.0578,0,0.003,0
SYN_FOUL_006163,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Kostas Tsimikas,DF,86,93.91,78.46,Z080,right_wing,final_third_outside_box,stopping_counter,0,low,0.607,0.1639,0,0.003,0
SYN_FOUL_006164,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Alexis Mac Allister,MF,52,11.21,12.79,Z010,left_wing,own_half,late_tackle,0,medium,0.671,0.1329,0,0.003,0
SYN_FOUL_006165,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Jarell Quansah,DF,46,99.0,0.83,Z073,left_wing,final_third_outside_box,normal_contact,0,medium,0.492,0.0492,0,0.003,0
SYN_FOUL_006166,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Alexis Mac Allister,MF,94,20.21,63.78,Z023,right_wing,own_half,shirt_pull,0,high,0.267,0.0852,0,0.003,0
SYN_FOUL_006167,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Trent Alexander-Arnold,DF,92,99.19,23.95,Z075,left_half_space,final_third_outside_box,late_tackle,0,medium,0.688,0.1824,0,0.003,0
SYN_FOUL_006168,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Cody Gakpo,FW,72,38.59,76.84,Z032,right_wing,own_half,tactical_foul,0,high,0.363,0.152,0,0.003,0
SYN_FOUL_006169,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Dominik Szoboszlai,MF,61,112.0,27.68,Z091,left_half_space,penalty_area,stopping_counter,0,medium,0.511,0.106,0,0.003,0
SYN_FOUL_006170,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Mohamed Salah,FW,13,26.01,43.16,Z021,central,own_half,stopping_counter,0,low,0.578,0.102,0,0.003,0
SYN_FOUL_006171,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Dominik Szoboszlai,MF,82,117.97,42.95,Z093,central,six_yard_box,normal_contact,0,low,0.783,0.0873,0,0.003,0
SYN_FOUL_006172,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Virgil van Dijk,DF,89,94.05,23.81,Z075,left_half_space,final_third_outside_box,shirt_pull,0,low,0.786,0.096,0,0.003,0
SYN_FOUL_006173,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Luis Díaz,FW,55,12.8,10.13,Z010,left_wing,own_half,late_tackle,0,low,0.598,0.1049,0,0.003,0
SYN_FOUL_006174,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Harvey Elliott,MF,16,54.66,12.42,Z042,left_wing,middle_third,normal_contact,0,low,0.446,0.0416,0,0.003,0
SYN_FOUL_006175,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Dominik Szoboszlai,MF,53,14.39,51.53,Z014,right_half_space,own_half,late_tackle,0,medium,0.311,0.0793,0,0.003,0
SYN_FOUL_006176,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Harvey Elliott,MF,67,70.5,17.26,Z058,left_wing,middle_third,normal_contact,0,high,0.212,0.0623,0,0.003,0
SYN_FOUL_006177,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Trent Alexander-Arnold,DF,11,7.87,12.65,Z002,left_wing,own_half,shirt_pull,0,medium,0.344,0.0392,0,0.003,0
SYN_FOUL_006178,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Ryan Gravenberch,MF,54,33.73,43.92,Z029,central,own_half,late_tackle,0,low,0.742,0.1465,0,0.003,0
SYN_FOUL_006179,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Cody Gakpo,FW,40,46.61,20.61,Z035,left_half_space,middle_third,dissent,0,medium,0.169,0.0507,0,0.003,0
SYN_FOUL_006180,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Virgil van Dijk,DF,83,116.5,43.09,Z093,central,six_yard_box,late_tackle,0,medium,0.583,0.1589,0,0.003,0
SYN_FOUL_006181,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Alexis Mac Allister,MF,12,50.27,31.18,Z044,central,middle_third,normal_contact,0,medium,0.677,0.0592,0,0.003,0
SYN_FOUL_006182,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Conor Bradley,DF,76,13.75,29.54,Z011,left_half_space,own_half,dissent,0,medium,0.872,0.2132,0,0.003,0
SYN_FOUL_006183,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Ibrahima Konaté,DF,21,13.52,77.34,Z016,right_wing,own_half,normal_contact,0,medium,0.491,0.0491,0,0.003,0
SYN_FOUL_006184,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Andy Robertson,DF,85,29.84,8.59,Z017,left_wing,own_half,tactical_foul,0,medium,0.285,0.1048,0,0.003,0
SYN_FOUL_006185,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Cody Gakpo,FW,68,112.01,70.7,Z096,right_wing,wide_final_third,stopping_counter,0,high,0.306,0.1407,0,0.003,0
SYN_FOUL_006186,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Dominik Szoboszlai,MF,35,59.16,38.23,Z044,central,middle_third,dissent,0,medium,0.387,0.0808,0,0.003,0
SYN_FOUL_006187,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Ryan Gravenberch,MF,42,56.34,30.66,Z044,central,middle_third,normal_contact,0,medium,0.524,0.0469,0,0.003,0
SYN_FOUL_006188,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Mohamed Salah,FW,56,38.12,29.51,Z027,left_half_space,own_half,reckless_tackle,0,low,0.642,0.2743,0,0.021,0
SYN_FOUL_006189,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Ryan Gravenberch,MF,62,0.46,70.43,Z008,right_wing,own_half,tactical_foul,0,medium,0.595,0.1194,1,0.003,0
SYN_FOUL_006190,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Mohamed Salah,FW,47,112.81,10.81,Z090,left_wing,wide_final_third,late_tackle,0,low,0.303,0.0681,0,0.003,0
SYN_FOUL_006191,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Luis Díaz,FW,55,86.06,19.58,Z066,left_wing,final_third_outside_box,late_tackle,0,low,0.56,0.0993,0,0.003,0
SYN_FOUL_006192,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Cody Gakpo,FW,27,4.28,13.02,Z002,left_wing,own_half,normal_contact,0,low,0.637,0.0483,0,0.003,0
SYN_FOUL_006193,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Dominik Szoboszlai,MF,36,98.25,68.4,Z079,right_wing,final_third_outside_box,late_tackle,0,medium,0.562,0.114,0,0.003,0
SYN_FOUL_006194,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Cody Gakpo,FW,12,86.2,46.39,Z069,central,final_third_outside_box,normal_contact,0,medium,0.582,0.0444,0,0.003,0
SYN_FOUL_006195,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Virgil van Dijk,DF,52,15.27,35.64,Z012,central,own_half,tactical_foul,0,medium,0.304,0.086,0,0.003,0
SYN_FOUL_006196,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Dominik Szoboszlai,MF,92,33.97,45.47,Z029,central,own_half,dissent,0,high,0.42,0.2095,0,0.003,0
SYN_FOUL_006197,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Andy Robertson,DF,60,34.18,43.13,Z029,central,own_half,late_tackle,0,low,0.845,0.1828,0,0.003,0
SYN_FOUL_006198,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Andy Robertson,DF,22,104.47,51.72,Z086,right_half_space,penalty_area,normal_contact,0,low,0.548,0.0535,0,0.003,0
SYN_FOUL_006199,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Alexis Mac Allister,MF,72,47.31,62.08,Z039,right_wing,middle_third,stopping_counter,0,medium,0.359,0.085,0,0.003,0
SYN_FOUL_006200,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Kostas Tsimikas,DF,83,79.78,37.04,Z060,central,middle_third,late_tackle,0,medium,0.53,0.1477,0,0.003,0
SYN_FOUL_006201,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Ryan Gravenberch,MF,10,37.87,75.97,Z032,right_wing,own_half,dissent,0,low,0.37,0.0789,0,0.003,0
SYN_FOUL_006202,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Mohamed Salah,FW,63,28.64,78.01,Z024,right_wing,own_half,normal_contact,0,low,0.831,0.0647,0,0.003,0
SYN_FOUL_006203,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Virgil van Dijk,DF,37,4.51,61.99,Z007,right_wing,own_half,normal_contact,0,medium,0.639,0.0613,0,0.003,0
SYN_FOUL_006204,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Harvey Elliott,MF,91,67.43,76.98,Z056,right_wing,middle_third,normal_contact,0,high,0.729,0.1633,0,0.003,0
SYN_FOUL_006205,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Trent Alexander-Arnold,DF,49,52.82,62.24,Z047,right_wing,middle_third,reckless_tackle,0,low,0.798,0.3837,0,0.021,0
SYN_FOUL_006206,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Curtis Jones,MF,31,72.91,37.44,Z060,central,middle_third,stopping_counter,0,medium,0.504,0.105,0,0.003,0
SYN_FOUL_006207,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Virgil van Dijk,DF,77,110.36,62.36,Z095,right_wing,wide_final_third,handball,0,low,0.58,0.071,0,0.003,0
SYN_FOUL_006208,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Cody Gakpo,FW,10,46.82,19.05,Z034,left_wing,middle_third,late_tackle,0,low,0.369,0.0752,0,0.003,0
SYN_FOUL_006209,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Dominik Szoboszlai,MF,92,105.3,1.9,Z081,left_wing,wide_final_third,late_tackle,0,medium,0.419,0.1162,1,0.003,0
SYN_FOUL_006210,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Cody Gakpo,FW,86,102.66,7.01,Z081,left_wing,wide_final_third,normal_contact,1,medium,0.481,0.0483,0,0.003,0
SYN_FOUL_006211,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Virgil van Dijk,DF,51,103.57,58.03,Z086,right_half_space,penalty_area,tactical_foul,0,low,0.768,0.1651,1,0.003,0
SYN_FOUL_006212,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Cody Gakpo,FW,70,81.86,50.36,Z070,right_half_space,final_third_outside_box,normal_contact,0,high,0.526,0.0863,0,0.003,0
SYN_FOUL_006213,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Andy Robertson,DF,11,64.79,57.56,Z054,right_half_space,middle_third,normal_contact,0,medium,0.69,0.0663,0,0.003,0
SYN_FOUL_006214,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Ryan Gravenberch,MF,55,118.21,45.37,Z093,central,six_yard_box,shirt_pull,0,medium,0.758,0.0668,0,0.003,0
SYN_FOUL_006215,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Luis Díaz,FW,9,39.09,39.75,Z028,central,own_half,normal_contact,0,low,0.756,0.0579,0,0.003,0
SYN_FOUL_006216,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Mohamed Salah,FW,76,43.86,12.57,Z034,left_wing,middle_third,tactical_foul,0,medium,0.541,0.1209,0,0.003,0
SYN_FOUL_006217,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Ryan Gravenberch,MF,27,80.32,62.92,Z071,right_wing,final_third_outside_box,late_tackle,0,low,0.41,0.0916,0,0.003,0
SYN_FOUL_006218,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Dominik Szoboszlai,MF,91,26.19,40.14,Z021,central,own_half,stopping_counter,0,medium,0.752,0.183,0,0.003,0
SYN_FOUL_006219,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Conor Bradley,DF,21,101.86,53.95,Z086,right_half_space,penalty_area,shirt_pull,0,medium,0.412,0.0435,0,0.003,0
SYN_FOUL_006220,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Virgil van Dijk,DF,88,53.18,7.16,Z041,left_wing,middle_third,late_tackle,0,medium,0.18,0.0902,0,0.003,0
SYN_FOUL_006221,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Alexis Mac Allister,MF,66,91.57,3.43,Z073,left_wing,final_third_outside_box,late_tackle,0,low,0.45,0.0971,0,0.003,0
SYN_FOUL_006222,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Curtis Jones,MF,55,90.03,49.29,Z077,central,final_third_outside_box,late_tackle,0,low,0.474,0.1006,0,0.003,0
SYN_FOUL_006223,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Jarell Quansah,DF,16,30.33,13.98,Z026,left_wing,own_half,reckless_tackle,0,low,0.54,0.2918,0,0.021,0
SYN_FOUL_006224,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Virgil van Dijk,DF,91,85.21,43.8,Z069,central,final_third_outside_box,shirt_pull,0,high,0.627,0.1549,0,0.003,0
SYN_FOUL_006225,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Andy Robertson,DF,2,55.56,59.62,Z046,right_half_space,middle_third,shirt_pull,0,low,0.551,0.0537,0,0.003,0
SYN_FOUL_006226,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Alexis Mac Allister,MF,87,88.81,25.17,Z067,left_half_space,final_third_outside_box,late_tackle,1,low,0.414,0.1152,0,0.003,0
SYN_FOUL_006227,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Luis Díaz,FW,53,70.05,68.32,Z063,right_wing,middle_third,late_tackle,0,medium,0.624,0.109,0,0.003,0
SYN_FOUL_006228,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Andy Robertson,DF,39,89.81,61.57,Z071,right_wing,final_third_outside_box,tactical_foul,0,low,0.631,0.1369,0,0.003,0
SYN_FOUL_006229,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Trent Alexander-Arnold,DF,4,90.29,33.81,Z076,central,final_third_outside_box,late_tackle,0,low,0.283,0.0834,0,0.003,0
SYN_FOUL_006230,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Dominik Szoboszlai,MF,14,92.31,72.78,Z080,right_wing,final_third_outside_box,normal_contact,0,low,0.414,0.0397,0,0.003,0
SYN_FOUL_006231,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Virgil van Dijk,DF,42,23.72,62.22,Z023,right_wing,own_half,stopping_counter,0,low,0.285,0.0836,0,0.003,0
SYN_FOUL_006232,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Mohamed Salah,FW,63,42.09,28.36,Z035,left_half_space,middle_third,normal_contact,0,high,0.759,0.1207,0,0.003,0
SYN_FOUL_006233,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Virgil van Dijk,DF,39,105.3,48.93,Z085,central,penalty_area,dissent,0,medium,0.622,0.124,0,0.003,0
SYN_FOUL_006234,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Luis Díaz,FW,53,26.92,69.56,Z023,right_wing,own_half,late_tackle,0,low,0.504,0.0917,0,0.003,0
SYN_FOUL_006235,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Virgil van Dijk,DF,93,38.6,24.91,Z027,left_half_space,own_half,normal_contact,1,high,0.473,0.1254,0,0.003,0
SYN_FOUL_006236,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Luis Díaz,FW,7,101.01,23.92,Z083,left_half_space,penalty_area,normal_contact,0,low,0.549,0.0422,0,0.003,0
SYN_FOUL_006237,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Alexis Mac Allister,MF,53,26.4,29.72,Z019,left_half_space,own_half,late_tackle,0,medium,0.983,0.2015,0,0.003,0
SYN_FOUL_006238,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Ibrahima Konaté,DF,54,54.97,4.09,Z041,left_wing,middle_third,late_tackle,0,high,0.448,0.2086,0,0.003,0
SYN_FOUL_006239,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Ibrahima Konaté,DF,29,86.8,12.88,Z066,left_wing,final_third_outside_box,handball,0,low,0.734,0.0707,0,0.003,0
SYN_FOUL_006240,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Virgil van Dijk,DF,14,119.96,54.26,Z094,right_half_space,penalty_area,tactical_foul,0,medium,0.406,0.0997,0,0.003,0
SYN_FOUL_006241,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Alexis Mac Allister,MF,72,102.41,51.54,Z086,right_half_space,penalty_area,tactical_foul,0,low,0.795,0.1573,1,0.003,0
SYN_FOUL_006242,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Ryan Gravenberch,MF,22,1.19,71.79,Z008,right_wing,own_half,dissent,0,medium,0.404,0.0829,0,0.003,0
SYN_FOUL_006243,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Conor Bradley,DF,18,104.96,12.51,Z082,left_wing,wide_final_third,reckless_tackle,0,medium,0.266,0.21,0,0.021,0
SYN_FOUL_006244,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Virgil van Dijk,DF,11,119.35,5.56,Z089,left_wing,wide_final_third,normal_contact,0,medium,0.563,0.0547,0,0.003,0
SYN_FOUL_006245,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Darwin Núñez,FW,61,31.57,42.88,Z029,central,own_half,normal_contact,0,medium,0.374,0.0323,1,0.003,0
SYN_FOUL_006246,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Ryan Gravenberch,MF,30,102.52,14.85,Z082,left_wing,wide_final_third,late_tackle,0,high,0.718,0.2687,0,0.003,0
SYN_FOUL_006247,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Ryan Gravenberch,MF,55,10.14,21.79,Z011,left_half_space,own_half,dissent,0,low,0.461,0.09,0,0.003,0
SYN_FOUL_006248,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Ryan Gravenberch,MF,21,97.31,6.83,Z073,left_wing,final_third_outside_box,tactical_foul,0,low,0.482,0.1016,1,0.003,0
SYN_FOUL_006249,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Dominik Szoboszlai,MF,65,104.91,76.63,Z088,right_wing,wide_final_third,normal_contact,0,medium,0.827,0.074,0,0.003,0
SYN_FOUL_006250,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Kostas Tsimikas,DF,87,29.5,33.72,Z020,central,own_half,late_tackle,0,medium,0.441,0.1307,0,0.003,0
